time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Spine3.x,Spine3.y,Spine3.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb1.x,RightHandThumb1.y,RightHandThumb1.z,RightHandThumb2.x,RightHandThumb2.y,RightHandThumb2.z,RightHandThumb3.x,RightHandThumb3.y,RightHandThumb3.z,RightInHandIndex.x,RightInHandIndex.y,RightInHandIndex.z,RightHandIndex1.x,RightHandIndex1.y,RightHandIndex1.z,RightHandIndex2.x,RightHandIndex2.y,RightHandIndex2.z,RightHandIndex3.x,RightHandIndex3.y,RightHandIndex3.z,RightInHandMiddle.x,RightInHandMiddle.y,RightInHandMiddle.z,RightHandMiddle1.x,RightHandMiddle1.y,RightHandMiddle1.z,RightHandMiddle2.x,RightHandMiddle2.y,RightHandMiddle2.z,RightHandMiddle3.x,RightHandMiddle3.y,RightHandMiddle3.z,RightInHandRing.x,RightInHandRing.y,RightInHandRing.z,RightHandRing1.x,RightHandRing1.y,RightHandRing1.z,RightHandRing2.x,RightHandRing2.y,RightHandRing2.z,RightHandRing3.x,RightHandRing3.y,RightHandRing3.z,RightInHandPinky.x,RightInHandPinky.y,RightInHandPinky.z,RightHandPinky1.x,RightHandPinky1.y,RightHandPinky1.z,RightHandPinky2.x,RightHandPinky2.y,RightHandPinky2.z,RightHandPinky3.x,RightHandPinky3.y,RightHandPinky3.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb1.x,LeftHandThumb1.y,LeftHandThumb1.z,LeftHandThumb2.x,LeftHandThumb2.y,LeftHandThumb2.z,LeftHandThumb3.x,LeftHandThumb3.y,LeftHandThumb3.z,LeftInHandIndex.x,LeftInHandIndex.y,LeftInHandIndex.z,LeftHandIndex1.x,LeftHandIndex1.y,LeftHandIndex1.z,LeftHandIndex2.x,LeftHandIndex2.y,LeftHandIndex2.z,LeftHandIndex3.x,LeftHandIndex3.y,LeftHandIndex3.z,LeftInHandMiddle.x,LeftInHandMiddle.y,LeftInHandMiddle.z,LeftHandMiddle1.x,LeftHandMiddle1.y,LeftHandMiddle1.z,LeftHandMiddle2.x,LeftHandMiddle2.y,LeftHandMiddle2.z,LeftHandMiddle3.x,LeftHandMiddle3.y,LeftHandMiddle3.z,LeftInHandRing.x,LeftInHandRing.y,LeftInHandRing.z,LeftHandRing1.x,LeftHandRing1.y,LeftHandRing1.z,LeftHandRing2.x,LeftHandRing2.y,LeftHandRing2.z,LeftHandRing3.x,LeftHandRing3.y,LeftHandRing3.z,LeftInHandPinky.x,LeftInHandPinky.y,LeftInHandPinky.z,LeftHandPinky1.x,LeftHandPinky1.y,LeftHandPinky1.z,LeftHandPinky2.x,LeftHandPinky2.y,LeftHandPinky2.z,LeftHandPinky3.x,LeftHandPinky3.y,LeftHandPinky3.z
   0.08800,  28.06235,  94.53317, -56.03363,  18.68506,  94.16468, -55.88825,  19.62121,  52.36654, -58.15454,  20.71469,  10.53211, -56.81953,  37.01126,  91.82095, -56.84083,  39.41009,  50.15331, -60.18008,  39.78590,   8.28604, -60.47616,  29.98972, 108.39353, -53.05604,  30.04003, 117.94379, -51.25897,  29.76575, 127.89731, -49.45159,  28.98542, 137.44584, -47.82182,  28.20794, 147.67933, -46.22152,  27.54903, 157.03248, -44.89286,  25.29414, 144.08575, -47.12778,  13.06322, 147.83740, -46.71579, -13.11599, 143.72696, -46.77629, -39.05697, 145.38683, -46.21916, -40.90133, 148.92566, -46.43564, -43.72590, 150.58696, -44.75445, -45.89631, 151.34982, -43.63610, -41.80809, 147.95313, -46.85962, -46.74008, 149.91394, -47.09204, -50.13735, 150.66095, -46.09321, -51.68197, 150.95513, -44.77476, -42.18850, 146.78481, -46.93845, -47.20482, 148.06544, -47.20768, -50.94609, 148.71921, -46.12595, -52.82628, 148.99674, -44.53900, -42.33446, 145.91272, -47.00070, -46.96495, 146.31552, -47.33144, -50.25293, 146.71838, -46.39641, -52.08066, 146.89736, -44.87001, -42.33901, 144.81879, -46.96896, -46.59910, 144.52781, -47.29395, -49.25472, 144.58813, -46.55565, -50.59866, 144.59178, -45.44733,  31.64002, 144.45125, -46.38201,  41.59513, 147.98430, -39.15336,  66.80106, 146.07825, -31.19860,  92.06976, 151.21830, -27.87104,  92.03306, 154.79842, -26.09531,  92.92588, 156.16582, -22.79416,  93.91056, 156.86148, -20.53809,  93.36656, 154.40704, -26.22334,  96.54551, 157.46319, -23.26064,  98.57297, 158.52087, -20.45566,  99.18991, 158.56353, -18.49906,  94.23404, 153.55279, -26.40671,  97.80388, 156.07160, -23.61604, 100.12019, 157.10171, -20.58814, 100.91453, 157.09367, -18.24303,  94.77143, 152.88069, -26.61935,  98.45163, 154.58341, -24.32370, 100.57118, 155.35045, -21.72245, 101.39072, 155.27321, -19.48081,  95.26001, 151.94024, -26.89240,  98.95411, 152.95575, -24.97901, 100.79277, 153.35849, -22.96452, 101.45878, 153.19977, -21.36270
   0.09600,  28.05754,  94.53361, -56.03076,  18.68023,  94.16531, -55.88532,  19.61575,  52.36699, -58.14866,  20.71570,  10.53277, -56.81269,  37.00635,  91.82140, -56.83896,  39.40569,  50.15433, -60.18498,  39.78259,   8.28707, -60.47993,  29.98532, 108.39300, -53.04894,  30.03712, 117.94319, -51.25153,  29.76472, 127.89682, -49.44447,  28.98677, 137.44577, -47.81605,  28.21177, 147.67964, -46.21696,  27.55506, 157.03307, -44.88919,  25.29681, 144.08623, -47.12023,  13.06220, 147.82457, -46.69717, -13.11565, 143.70552, -46.76008, -39.04197, 145.54353, -46.09113, -40.86169, 149.08726, -46.41118, -43.65824, 150.82651, -44.76230, -45.81255, 151.64371, -43.65123, -41.77954, 148.10802, -46.79383, -46.69863, 150.09822, -47.04881, -50.08094, 150.90509, -46.04574, -51.61118, 151.25579, -44.72435, -42.16940, 146.94071, -46.82958, -47.17824, 148.25054, -47.09751, -50.90445, 148.96972, -46.00537, -52.76792, 149.31548, -44.41210, -42.32245, 146.06817, -46.86090, -46.95263, 146.49562, -47.16393, -50.22880, 146.95553, -46.21391, -52.04110, 147.20035, -44.67828, -42.33490, 144.97601, -46.79201, -46.59984, 144.70740, -47.06905, -49.24807, 144.81339, -46.30964, -50.58174, 144.86506, -45.19017,  31.64334, 144.45113, -46.37965,  41.59907, 147.98833, -39.15389,  66.81345, 146.15185, -31.20957,  91.99588, 151.57783, -27.68758,  91.92280, 155.19383, -25.98726,  92.76908, 156.63320, -22.70450,  93.72288, 157.37970, -20.45142,  93.25935, 154.80557, -26.09068,  96.38900, 157.93603, -23.15319,  98.37722, 159.06030, -20.34603,  98.96965, 159.14616, -18.38329,  94.13245, 153.95140, -26.24553,  97.65724, 156.54274, -23.46404,  99.93164, 157.64531, -20.42989, 100.69683, 157.68929, -18.07551,  94.67512, 153.27733, -26.43752,  98.31969, 155.04298, -24.13257, 100.40369, 155.87283, -21.52189, 101.19564, 155.84560, -19.26920,  95.17082, 152.33352, -26.68491,  98.83677, 153.40423, -24.74764, 100.64866, 153.85649, -22.71944, 101.29536, 153.73388, -21.10659
   0.10400,  28.05294,  94.53400, -56.02691,  18.67562,  94.16640, -55.88105,  19.61057,  52.36809, -58.14456,  20.71129,  10.53394, -56.80696,  37.00150,  91.82130, -56.83637,  39.39798,  50.15252, -60.16304,  39.77537,   8.28527, -60.46016,  29.98200, 108.39241, -53.04137,  30.03547, 117.94233, -51.24256,  29.76504, 127.89580, -49.43434,  28.98933, 137.44483, -47.80527,  28.21664, 147.67874, -46.20539,  27.56198, 157.03220, -44.87680,  25.30054, 144.08554, -47.10576,  13.06260, 147.81149, -46.66966, -13.11711, 143.70391, -46.69757, -39.02587, 145.73726, -45.92203, -40.82050, 149.28346, -46.34106, -43.58878, 151.09767, -44.72558, -45.72680, 151.96776, -43.62323, -41.74932, 148.29986, -46.68401, -46.65471, 150.32064, -46.96138, -50.02167, 151.18689, -45.95620, -51.53747, 151.59247, -44.63387, -42.14861, 147.13521, -46.67866, -47.14919, 148.47631, -46.94619, -50.85993, 149.26058, -45.84623, -52.70660, 149.67270, -44.24918, -42.30876, 146.26338, -46.68043, -46.93793, 146.71838, -46.95773, -50.20194, 147.23529, -45.99525, -51.99874, 147.54425, -44.45297, -42.32916, 145.17415, -46.57615, -46.59834, 144.93136, -46.80805, -49.23890, 145.08329, -46.02997, -50.56226, 145.18189, -44.90145,  31.64782, 144.44999, -46.37150,  41.60559, 147.99233, -39.15106,  66.83007, 146.22846, -31.22235,  91.92037, 151.94339, -27.50533,  91.81182, 155.59480, -25.88443,  92.61013, 157.10780, -22.62283,  93.53188, 157.90638, -20.37427,  93.15103, 155.20975, -25.96224,  96.23070, 158.41513, -23.05286,  98.17818, 159.60744, -20.24521,  98.74481, 159.73786, -18.27731,  94.02923, 154.35594, -26.08739,  97.50803, 157.02056, -23.31725,  99.73881, 158.19720, -20.27854, 100.47326, 158.29485, -17.91599,  94.57685, 153.68007, -26.25780,  98.18466, 155.50942, -23.94471, 100.23155, 156.40355, -21.32591, 100.99434, 156.42793, -19.06314,  95.07922, 152.73314, -26.47838,  98.71576, 153.85991, -24.51761, 100.49952, 154.36292, -22.47647, 101.12572, 154.27760, -20.85315
   0.11200,  28.04778,  94.53369, -56.02112,  18.67060,  94.16704, -55.86397,  19.60909,  52.36904, -58.13187,  20.71453,  10.53497, -56.79558,  36.99495,  91.82121, -56.84643,  39.39840,  50.15423, -60.19055,  39.77654,   8.28704, -60.49375,  29.98239, 108.38688, -53.01500,  30.03717, 117.93572, -51.21054,  29.76758, 127.88855, -49.39866,  28.99200, 137.43760, -47.76965,  28.21935, 147.67151, -46.16967,  27.56463, 157.02493, -44.84085,  25.30293, 144.07786, -47.06725,  13.06134, 147.79081, -46.62297, -13.11835, 143.68310, -46.64369, -39.00917, 145.90149, -45.78108, -40.77953, 149.44755, -46.29411, -43.52064, 151.33216, -44.71328, -45.64297, 152.25246, -43.62143, -41.71866, 148.46142, -46.59970, -46.61029, 150.51200, -46.90051, -49.96228, 151.43534, -45.89613, -51.46427, 151.89307, -44.57507, -42.12692, 147.30070, -46.55574, -47.11893, 148.67300, -46.82526, -50.81456, 149.52003, -45.72099, -52.64514, 149.99531, -44.12297, -42.29383, 146.43054, -46.52969, -46.92141, 146.91390, -46.78483, -50.17351, 147.48595, -45.81328, -51.95547, 147.85605, -44.26725, -42.32186, 145.34519, -46.39209, -46.59451, 145.12960, -46.58337, -49.22751, 145.32625, -45.78983, -50.54100, 145.46973, -44.65461,  31.65082, 144.44321, -46.33864,  41.61209, 147.99154, -39.12599,  66.84815, 146.30075, -31.21822,  91.83992, 152.30957, -27.30601,  91.69795, 155.99607, -25.76931,  92.44865, 157.58493, -22.53257,  93.33836, 158.43723, -20.29084,  93.03935, 155.61429, -25.82110,  96.07005, 158.89556, -22.94509,  97.97681, 160.15783, -20.14007,  98.51735, 160.33453, -18.16845,  93.92199, 154.76112, -25.91563,  97.35543, 157.50010, -23.16147,  99.54250, 158.75294, -20.12145, 100.24582, 158.90638, -17.75240,  94.47406, 154.08361, -26.06367,  98.04527, 155.97774, -23.74594, 100.05489, 156.93803, -21.12170, 100.78810, 157.01607, -18.85038,  94.98246, 153.13381, -26.25637,  98.58935, 154.31772, -24.27462, 100.34470, 154.87305, -22.22244, 100.95002, 154.82654, -20.58966
   0.12000,  28.04239,  94.53324, -56.01361,  18.66523,  94.16646, -55.85542,  19.60213,  52.36844, -58.12367,  20.70658,  10.53433, -56.78800,  36.98949,  91.82107, -56.84073,  39.39705,  50.15417, -60.18295,  39.77599,   8.28699, -60.48667,  29.97724, 108.38564, -53.00403,  30.03243, 117.93419, -51.19799,  29.76336, 127.88677, -49.38467,  28.98839, 137.43568, -47.75459,  28.21626, 147.66943, -46.15334,  27.56190, 157.02269, -44.82322,  25.29935, 144.07555, -47.04839,  13.05521, 147.77851, -46.59098, -13.12615, 143.68137, -46.59991, -38.99732, 146.08787, -45.65596, -40.74449, 149.63132, -46.25865, -43.46020, 151.58161, -44.71404, -45.56783, 152.54923, -43.63470, -41.69314, 148.64412, -46.52939, -46.57118, 150.72295, -46.85577, -49.90901, 151.70058, -45.85560, -51.39822, 152.20761, -44.53807, -42.10981, 147.48833, -46.44932, -47.09311, 148.89084, -46.72426, -50.77443, 149.79772, -45.61970, -52.59014, 150.33277, -44.02362, -42.28308, 146.62058, -46.39714, -46.90855, 147.13216, -46.63464, -50.14937, 147.75694, -45.65786, -51.91761, 148.18499, -44.11104, -42.31830, 145.53987, -46.22822, -46.59369, 145.35190, -46.38421, -49.21951, 145.59156, -45.57879, -50.52389, 145.77768, -44.43927,  31.64788, 144.44147, -46.32569,  41.61218, 147.99611, -39.12034,  66.86101, 146.38513, -31.23672,  91.75038, 152.68605, -27.13577,  91.57789, 156.40716, -25.68821,  92.28081, 158.07382, -22.47999,  93.13807, 158.98118, -20.24724,  92.92089, 156.02830, -25.71310,  95.90390, 159.38526, -22.87482,  97.76944, 160.71875, -20.07505,  98.28299, 160.94331, -18.10108,  93.80701, 155.17580, -25.77574,  97.19581, 157.98897, -23.04114,  99.33850, 159.31939, -20.00248, 100.00955, 159.53051, -17.62852,  94.36284, 154.49665, -25.90042,  97.89751, 156.45538, -23.58038,  99.86914, 157.48304, -20.95284, 100.57159, 157.61658, -18.67440,  94.87632, 153.54413, -26.06392,  98.45310, 154.78505, -24.06257, 100.17925, 155.39366, -22.00076, 100.76272, 155.38732, -20.35939
   0.12800,  28.03824,  94.53323, -56.00629,  18.66112,  94.16608, -55.84699,  19.60083,  52.36825, -58.11766,  20.70824,  10.53410, -56.78557,  36.98533,  91.82158, -56.83521,  39.39937,  50.15592, -60.18817,  39.77797,   8.28879, -60.49909,  29.97298, 108.38498, -52.99360,  30.02832, 117.93328, -51.18627,  29.75945, 127.88566, -49.37182,  28.98479, 137.43447, -47.74102,  28.21279, 147.66808, -46.13881,  27.55839, 157.02119, -44.80765,  25.29555, 144.07387, -47.03141,  13.04934, 147.76830, -46.56060, -13.13457, 143.68754, -46.56570, -38.98537, 146.27705, -45.55050, -40.71194, 149.81469, -46.24040, -43.40468, 151.82582, -44.73408, -45.49895, 152.83758, -43.66933, -41.66897, 148.82707, -46.47811, -46.53459, 150.93024, -46.83268, -49.85943, 151.95845, -45.84000, -51.33699, 152.51204, -44.52812, -42.09303, 147.67687, -46.36366, -47.06822, 149.10616, -46.64750, -50.73638, 150.06893, -45.54648, -52.53853, 150.66051, -43.95497, -42.27191, 146.81213, -46.28650, -46.89515, 147.34937, -46.51044, -50.12555, 148.02355, -45.53198, -51.88126, 148.50647, -43.98705, -42.31348, 145.73676, -46.08759, -46.59094, 145.57452, -46.21282, -49.21004, 145.85471, -45.39867, -50.50609, 146.08132, -44.25697,  31.64466, 144.44055, -46.31425,  41.61190, 148.00027, -39.11547,  66.87003, 146.46364, -31.24681,  91.65191, 153.05814, -26.96068,  91.45176, 156.81241, -25.60523,  92.10774, 158.55719, -22.42876,  92.93285, 159.51993, -20.20712,  92.79580, 156.43645, -25.60301,  95.73291, 159.86795, -22.80631,  97.55764, 161.27282, -20.01456,  98.04407, 161.54589, -18.03984,  93.68456, 155.58493, -25.63330,  97.03002, 158.47134, -22.92176,  99.12867, 159.87956, -19.88742,  99.76722, 160.14917, -17.51042,  94.24351, 154.90440, -25.73420,  97.74230, 156.92706, -23.41461,  99.67610, 158.02232, -20.78627, 100.34751, 158.21217, -18.50248,  94.76124, 153.94953, -25.86790,  98.30801, 155.24706, -23.84910, 100.00489, 155.90924, -21.77952, 100.56622, 155.94368, -20.13080
   0.13600,  28.03625,  94.53354, -55.99728,  18.65915,  94.16612, -55.83730,  19.60017,  52.36842, -58.10976,  20.70483,  10.53411, -56.78056,  36.98334,  91.82226, -56.82742,  39.39523,  50.15490, -60.16064,  39.77470,   8.28777, -60.47218,  29.97088, 108.38479, -52.98226,  30.02671, 117.93285, -51.17370,  29.75849, 127.88503, -49.35807,  28.98467, 137.43375, -47.72628,  28.21339, 147.66722, -46.12285,  27.55948, 157.02019, -44.79043,  25.29561, 144.07287, -47.01316,  13.04640, 147.75646, -46.53574, -13.13935, 143.68751, -46.55495, -38.96856, 146.45900, -45.47293, -40.67471, 149.98892, -46.24791, -43.34370, 152.05934, -44.78016, -45.42405, 153.11454, -43.73037, -41.64011, 149.00210, -46.45283, -46.49307, 151.12967, -46.83436, -49.80426, 152.20817, -45.84947, -51.26956, 152.80766, -44.54401, -42.07146, 147.85849, -46.30460, -47.03824, 149.31514, -46.59646, -50.69252, 150.33363, -45.49939, -52.48034, 150.98099, -43.91345, -42.25588, 146.99746, -46.20291, -46.87659, 147.56151, -46.41285, -50.09591, 148.28506, -45.43315, -51.83836, 148.82222, -43.89111, -42.30371, 145.92820, -45.97463, -46.58291, 145.79325, -46.06906, -49.19476, 146.11413, -45.24669, -50.48191, 146.38086, -44.10359,  31.64531, 144.43991, -46.30139,  41.61593, 148.00363, -39.10927,  66.88302, 146.53279, -31.25683,  91.55647, 153.41922, -26.80735,  91.33063, 157.20377, -25.54320,  91.94114, 159.02418, -22.40029,  92.73496, 160.04076, -20.19127,  92.67532, 156.83120, -25.51456,  95.56821, 160.33445, -22.76105,  97.35313, 161.80882, -19.97942,  97.81299, 162.12932, -18.00546,  93.56618, 155.98135, -25.51320,  96.86965, 158.93864, -22.82666,  98.92528, 160.42271, -19.79904,  99.53197, 160.74957, -17.42087,  94.12784, 155.29999, -25.59076,  97.59159, 157.38493, -23.27373,  99.48838, 158.54622, -20.64676, 100.12931, 158.79122, -18.35946,  94.64929, 154.34350, -25.69520,  98.16648, 155.69658, -23.66119,  99.83463, 156.41121, -21.58571, 100.37416, 156.48568, -19.93104
   0.14400,  28.03516,  94.53249, -55.99010,  18.65808,  94.16491, -55.82949,  19.60074,  52.36731, -58.10316,  20.70934,  10.53301, -56.77690,  36.98224,  91.82144, -56.82112,  39.39584,  50.15411, -60.15359,  39.77621,   8.28696, -60.46021,  29.96978, 108.38349, -52.97392,  30.02562, 117.93148, -51.16497,  29.75741, 127.88361, -49.34904,  28.98361, 137.43231, -47.71714,  28.21220, 147.66572, -46.11340,  27.55804, 157.01860, -44.78052,  25.29421, 144.07095, -47.00131,  13.04372, 147.74804, -46.50683, -13.14647, 143.70780, -46.52628, -38.95175, 146.66764, -45.37440, -40.63725, 150.18793, -46.23376, -43.28120, 152.31722, -44.80543, -45.34673, 153.41597, -43.77117, -41.61117, 149.20317, -46.40557, -46.45093, 151.35583, -46.81318, -49.74751, 152.48531, -45.83645, -51.19963, 153.13086, -44.53826, -42.04986, 148.06724, -46.22359, -47.00772, 149.55253, -46.52263, -50.64705, 150.62762, -45.42990, -52.41946, 151.33102, -43.85054, -42.23987, 147.21068, -46.09738, -46.85764, 147.80336, -46.29257, -50.06497, 148.57720, -45.31200, -51.79311, 149.16892, -43.77383, -42.29396, 146.14839, -45.83988, -46.57457, 146.04291, -45.90285, -49.17846, 146.40544, -45.07257, -50.45595, 146.71264, -43.92880,  31.64442, 144.43888, -46.29455,  41.61774, 148.00535, -39.10754,  66.89252, 146.59643, -31.26851,  91.45453, 153.77305, -26.66377,  91.20239, 157.58414, -25.48739,  91.76867, 159.47607, -22.37863,  92.53210, 160.54412, -20.18322,  92.54765, 157.21644, -25.43380,  95.39626, 160.78912, -22.72367,  97.14231, 162.33066, -19.95381,  97.57668, 162.69653, -17.98197,  93.44081, 156.36958, -25.40243,  96.70231, 159.39621, -22.74197,  98.71596, 160.95377, -19.72306,  99.29211, 161.33546, -17.34547,  94.00529, 155.68839, -25.45779,  97.43410, 157.83515, -23.14525,  99.29481, 159.06058, -20.52162,  99.90656, 159.35851, -18.23261,  94.53068, 154.73141, -25.53438,  98.01850, 156.14034, -23.48775,  99.65869, 156.90623, -21.40827, 100.17739, 157.01925, -19.74913
   0.15200,  28.03348,  94.53217, -55.98230,  18.65644,  94.16428, -55.81994,  19.59995,  52.36684, -58.09613,  20.70503,  10.53248, -56.76895,  36.98048,  91.82148, -56.81531,  39.40256,  50.15657, -60.17172,  39.78378,   8.28943, -60.47898,  29.96825, 108.38290, -52.96498,  30.02406, 117.93074, -51.15520,  29.75579, 127.88270, -49.33839,  28.98185, 137.43124, -47.70562,  28.21023, 147.66447, -46.10083,  27.55580, 157.01718, -44.76685,  25.29207, 144.06933, -46.98671,  13.03941, 147.73802, -46.48356, -13.15684, 143.73722, -46.49539, -38.93666, 146.88531, -45.27458, -40.60230, 150.39348, -46.21808, -43.22115, 152.58021, -44.83088, -45.27171, 153.72184, -43.81342, -41.58446, 149.41169, -46.35683, -46.41110, 151.58842, -46.79127, -49.69281, 152.76836, -45.82417, -51.13152, 153.45956, -44.53457, -42.03014, 148.28439, -46.14130, -46.97899, 149.79783, -46.44835, -50.60306, 150.92908, -45.36161, -52.35974, 151.68809, -43.79044, -42.22551, 147.43300, -45.99069, -46.84006, 148.05445, -46.17195, -50.03509, 148.87833, -45.19196, -51.74857, 149.52426, -43.65923, -42.28558, 146.37848, -45.70416, -46.56716, 146.30313, -45.73652, -49.16275, 146.70732, -44.89951, -50.43032, 147.05482, -43.75624,  31.64275, 144.43811, -46.28471,  41.61880, 148.00812, -39.10323,  66.89991, 146.66955, -31.27228,  91.34601, 154.14331, -26.52562,  91.06597, 157.97665, -25.43066,  91.58922, 159.93410, -22.35509,  92.32325, 161.04992, -20.17347,  92.41190, 157.61552, -25.35413,  95.21557, 161.25431, -22.68543,  96.92374, 162.85922, -19.92797,  97.33396, 163.26713, -17.95921,  93.30781, 156.77306, -25.29516,  96.52699, 159.86656, -22.66018,  98.49980, 161.49365, -19.65100,  99.04704, 161.92625, -17.27530,  93.87546, 156.09314, -25.33006,  97.26926, 158.30050, -23.02293,  99.09495, 159.58684, -20.40386,  99.67913, 159.93402, -18.11459,  94.40530, 155.13690, -25.38097,  97.86395, 156.60139, -23.32386,  99.47715, 157.41626, -21.24189,  99.97625, 157.56530, -19.57959
   0.16000,  28.03177,  94.53146, -55.97457,  18.65479,  94.16269, -55.81062,  19.60134,  52.36543, -58.08882,  20.70782,  10.53106, -56.76303,  36.97887,  91.82171, -56.80963,  39.40266,  50.15685, -60.16535,  39.78475,   8.28972, -60.47322,  29.96582, 108.38185, -52.95524,  30.02177, 117.92960, -51.14503,  29.75382, 127.88154, -49.32803,  28.98048, 137.43016, -47.69546,  28.20935, 147.66344, -46.09074,  27.55523, 157.01616, -44.75670,  25.29079, 144.06806, -46.97431,  13.03832, 147.73518, -46.45542, -13.16029, 143.74993, -46.48667, -38.91241, 147.08962, -45.19265, -40.55953, 150.58291, -46.22016, -43.15372, 152.82517, -44.87595, -45.18945, 154.00866, -43.87667, -41.54946, 149.60483, -46.32596, -46.36344, 151.80375, -46.78827, -49.63032, 153.03304, -45.83249, -51.05559, 153.76922, -44.55289, -42.00163, 148.48702, -46.07711, -46.94164, 150.02723, -46.39334, -50.55041, 151.21355, -45.31444, -52.29129, 152.02742, -43.75319, -42.20198, 147.64143, -45.90225, -46.81315, 148.29101, -46.07071, -49.99576, 149.16410, -45.09294, -51.69451, 149.86358, -43.56732, -42.26758, 146.59552, -45.58687, -46.54970, 146.55019, -45.58974, -49.13681, 146.99557, -44.74738, -50.39433, 147.38299, -43.60584,  31.64195, 144.43729, -46.27689,  41.62018, 148.01291, -39.10125,  66.90796, 146.74688, -31.27978,  91.23520, 154.51817, -26.40203,  90.92484, 158.36959, -25.38118,  91.40599, 160.38609, -22.33706,  92.11147, 161.54570, -20.16889,  92.27164, 158.01678, -25.28389,  95.02913, 161.71843, -22.65379,  96.70021, 163.38262, -19.90877,  97.08761, 163.82887, -17.94370,  93.17100, 157.18012, -25.19997,  96.34699, 160.33807, -22.58914,  98.27992, 162.03043, -19.59010,  98.79992, 162.50957, -17.21721,  93.74230, 156.50258, -25.21634,  97.10070, 158.76938, -22.91505,  98.89232, 160.11310, -20.30126,  99.45058, 160.50544, -18.01282,  94.27733, 155.54828, -25.24400,  97.70684, 157.06806, -23.17825,  99.29396, 157.92941, -21.09494,  99.77474, 158.11164, -19.43054
   0.16800,  28.02963,  94.53113, -55.96597,  18.65270,  94.16240, -55.79929,  19.60189,  52.36544, -58.08181,  20.70863,  10.53103, -56.75725,  36.97646,  91.82147, -56.80416,  39.40009,  50.15606, -60.15327,  39.77587,   8.28883, -60.45488,  29.96468, 108.38099, -52.94485,  30.02130, 117.92872, -51.13456,  29.75406, 127.88072, -49.31777,  28.98144, 137.42951, -47.68588,  28.21094, 147.66294, -46.08178,  27.55730, 157.01576, -44.74821,  25.29190, 144.06727, -46.96262,  13.03856, 147.72994, -46.43313, -13.16517, 143.77839, -46.44566, -38.88679, 147.31770, -45.07770, -40.51548, 150.79494, -46.18585, -43.08413, 153.09095, -44.88399, -45.10437, 154.31537, -43.90276, -41.51318, 149.82180, -46.25934, -46.31411, 152.04354, -46.74751, -49.56540, 153.32175, -45.80282, -50.97655, 154.10185, -44.53365, -41.97174, 148.71430, -45.97818, -46.90248, 150.28235, -46.30215, -50.49512, 151.52338, -45.23101, -52.21939, 152.39089, -43.68024, -42.17703, 147.87512, -45.77981, -46.78439, 148.55429, -45.93481, -49.95386, 149.47639, -44.95933, -51.63707, 150.22830, -43.44144, -42.24806, 146.83836, -45.43659, -46.53032, 146.82479, -45.40996, -49.10833, 147.31135, -44.56252, -50.35521, 147.73795, -43.42328,  31.64359, 144.43698, -46.27023,  41.62520, 148.02093, -39.10345,  66.91875, 146.82890, -31.28902,  91.12531, 154.89718, -26.29448,  90.78294, 158.76299, -25.34043,  91.22371, 160.83226, -22.32574,  91.90201, 162.03167, -20.17059,  92.13080, 158.41990, -25.22479,  94.84184, 162.18083, -22.63076,  96.47732, 163.90003, -19.89823,  96.84363, 164.38093, -17.93730,  93.03418, 157.59013, -25.11868,  96.16704, 160.80963, -22.53102,  98.06182, 162.56275, -19.54255,  98.55669, 163.08406, -17.17318,  93.60956, 156.91583, -25.11851,  96.93291, 159.24032, -22.82391,  98.69203, 160.63765, -20.21616,  99.22646, 161.07100, -17.92943,  94.15036, 155.96442, -25.12540,  97.55140, 157.53854, -23.05328,  99.11382, 158.44360, -20.96983,  99.57788, 158.65613, -19.30428
