time,Hips.y,Hips.x,Hips.z,RightUpLeg.y,RightUpLeg.x,RightUpLeg.z,RightLeg.y,RightLeg.x,RightLeg.z,RightFoot.y,RightFoot.x,RightFoot.z,LeftUpLeg.y,LeftUpLeg.x,LeftUpLeg.z,LeftLeg.y,LeftLeg.x,LeftLeg.z,LeftFoot.y,LeftFoot.x,LeftFoot.z,Spine.y,Spine.x,Spine.z,Spine1.y,Spine1.x,Spine1.z,Spine2.y,Spine2.x,Spine2.z,Spine3.y,Spine3.x,Spine3.z,Neck.y,Neck.x,Neck.z,Head.y,Head.x,Head.z,RightShoulder.y,RightShoulder.x,RightShoulder.z,RightArm.y,RightArm.x,RightArm.z,RightForeArm.y,RightForeArm.x,RightForeArm.z,RightHand.y,RightHand.x,RightHand.z,RightHandThumb1.y,RightHandThumb1.x,RightHandThumb1.z,RightHandThumb2.y,RightHandThumb2.x,RightHandThumb2.z,RightHandThumb3.y,RightHandThumb3.x,RightHandThumb3.z,RightInHandIndex.y,RightInHandIndex.x,RightInHandIndex.z,RightHandIndex1.y,RightHandIndex1.x,RightHandIndex1.z,RightHandIndex2.y,RightHandIndex2.x,RightHandIndex2.z,RightHandIndex3.y,RightHandIndex3.x,RightHandIndex3.z,RightInHandMiddle.y,RightInHandMiddle.x,RightInHandMiddle.z,RightHandMiddle1.y,RightHandMiddle1.x,RightHandMiddle1.z,RightHandMiddle2.y,RightHandMiddle2.x,RightHandMiddle2.z,RightHandMiddle3.y,RightHandMiddle3.x,RightHandMiddle3.z,RightInHandRing.y,RightInHandRing.x,RightInHandRing.z,RightHandRing1.y,RightHandRing1.x,RightHandRing1.z,RightHandRing2.y,RightHandRing2.x,RightHandRing2.z,RightHandRing3.y,RightHandRing3.x,RightHandRing3.z,RightInHandPinky.y,RightInHandPinky.x,RightInHandPinky.z,RightHandPinky1.y,RightHandPinky1.x,RightHandPinky1.z,RightHandPinky2.y,RightHandPinky2.x,RightHandPinky2.z,RightHandPinky3.y,RightHandPinky3.x,RightHandPinky3.z,LeftShoulder.y,LeftShoulder.x,LeftShoulder.z,LeftArm.y,LeftArm.x,LeftArm.z,LeftForeArm.y,LeftForeArm.x,LeftForeArm.z,LeftHand.y,LeftHand.x,LeftHand.z,LeftHandThumb1.y,LeftHandThumb1.x,LeftHandThumb1.z,LeftHandThumb2.y,LeftHandThumb2.x,LeftHandThumb2.z,LeftHandThumb3.y,LeftHandThumb3.x,LeftHandThumb3.z,LeftInHandIndex.y,LeftInHandIndex.x,LeftInHandIndex.z,LeftHandIndex1.y,LeftHandIndex1.x,LeftHandIndex1.z,LeftHandIndex2.y,LeftHandIndex2.x,LeftHandIndex2.z,LeftHandIndex3.y,LeftHandIndex3.x,LeftHandIndex3.z,LeftInHandMiddle.y,LeftInHandMiddle.x,LeftInHandMiddle.z,LeftHandMiddle1.y,LeftHandMiddle1.x,LeftHandMiddle1.z,LeftHandMiddle2.y,LeftHandMiddle2.x,LeftHandMiddle2.z,LeftHandMiddle3.y,LeftHandMiddle3.x,LeftHandMiddle3.z,LeftInHandRing.y,LeftInHandRing.x,LeftInHandRing.z,LeftHandRing1.y,LeftHandRing1.x,LeftHandRing1.z,LeftHandRing2.y,LeftHandRing2.x,LeftHandRing2.z,LeftHandRing3.y,LeftHandRing3.x,LeftHandRing3.z,LeftInHandPinky.y,LeftInHandPinky.x,LeftInHandPinky.z,LeftHandPinky1.y,LeftHandPinky1.x,LeftHandPinky1.z,LeftHandPinky2.y,LeftHandPinky2.x,LeftHandPinky2.z,LeftHandPinky3.y,LeftHandPinky3.x,LeftHandPinky3.z
   1.06400,   1.53851,  14.08555,  -7.34756,  -8.65418,  -9.08553,   9.77663,  -1.75225,  -4.88305,   0.80861,   7.40191,   2.09809,   1.58248, -26.39041,  -3.36577,  13.44953,  20.16366,  -4.60183,  -2.86060,  37.73833,   0.17657,  -1.86479,  -4.28227,  -2.31498,   7.96764,  -1.09249,  -0.54533,   1.97785,  -1.85231,  -0.79836,   3.27778,   0.79102,  -0.81058,  -0.24234,   0.79810,  -0.81115,  -0.24338,  15.89074, -13.47263,  -6.30509,   5.63042,  -4.01214, -22.28301, -22.73645, -16.68573,  31.47662, 142.20541, -32.19018, -45.96831,   8.90289,  -1.74702,  -5.81108,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.62813,  -2.80487,  18.69934,  39.85249, -37.74752, -22.12360,-109.28500, -28.61489,  25.48669, -23.02562, -10.99216,  -2.21685, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   1.07200,   1.55058,  14.08850,  -7.34567,  -8.65630,  -9.07971,   9.78100,  -1.75697,  -4.88535,   0.80510,   7.39663,   2.09093,   1.57577, -26.36698,  -3.33345,  13.44158,  20.13940,  -4.64484,  -2.86449,  37.73526,   0.18110,  -1.86206,  -4.28762,  -2.30331,   7.95491,  -1.09370,  -0.54240,   1.97471,  -1.85399,  -0.79358,   3.27262,   0.78936,  -0.81186,  -0.24163,   0.79643,  -0.81245,  -0.24266,  15.85912, -13.50263,  -6.29221,   5.64044,  -4.01170, -22.23199, -22.85215, -16.64606,  31.47092, 142.52731, -31.85378, -45.41678,   8.84763,  -1.80999,  -5.69265,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.65307,  -2.78664,  18.67520,  39.86098, -37.79533, -22.08593,-109.91590, -28.45510,  25.22292, -23.10618, -10.93789,  -2.11165, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   1.08000,   1.56265,  14.09144,  -7.34378,  -8.66809,  -9.07278,   9.78053,  -1.75514,  -4.88550,   0.80530,   7.39394,   2.08204,   1.57171, -26.43072,  -3.36494,  13.45618,  20.19395,  -4.59279,  -2.86261,  37.72398,   0.17442,  -1.86649,  -4.29599,  -2.29044,   7.94694,  -1.09568,  -0.53912,   1.97277,  -1.85692,  -0.78810,   3.26940,   0.78783,  -0.81320,  -0.24109,   0.79488,  -0.81381,  -0.24213,  15.83068, -13.53256,  -6.28303,   5.64922,  -4.01955, -22.18340, -23.03094, -16.58509,  31.48412, 142.91669, -31.54610, -44.84015,   8.83584,  -1.88465,  -5.58457,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.67595,  -2.77585,  18.65276,  39.87453, -37.83534, -22.05243,-110.52241, -28.28288,  24.96452, -23.19692, -10.87899,  -2.00274, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   1.08800,   1.56904,  14.09707,  -7.34067,  -8.68404,  -9.06408,   9.77754,  -1.74477,  -4.89243,   0.80525,   7.39693,   2.07645,   1.57589, -26.41215,  -3.34517,  13.45314,  20.17782,  -4.63023,  -2.86878,  37.71740,   0.18217,  -1.86397,  -4.30520,  -2.27915,   7.94030,  -1.09788,  -0.53623,   1.97114,  -1.86025,  -0.78321,   3.26671,   0.78666,  -0.81406,  -0.24052,   0.79368,  -0.81468,  -0.24155,  15.80755, -13.55307,  -6.27238,   5.67122,  -4.03328, -22.13860, -23.18868, -16.54464,  31.45350, 143.27133, -31.27722, -44.28069,  10.81207,  -1.96566,  -0.79436,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.69704,  -2.77007,  18.62231,  39.88430, -37.80635, -21.80924,-111.22052, -28.26759,  24.86956, -23.27959, -10.81215,  -1.90546, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   1.09600,   1.57684,  14.10901,  -7.33975,  -8.70659,  -9.05992,   9.77566,  -1.73384,  -4.90245,   0.80828,   7.40271,   2.07123,   1.57768, -26.41402,  -3.34615,  13.46112,  20.17992,  -4.63507,  -2.87476,  37.70652,   0.18118,  -1.86809,  -4.31672,  -2.27051,   7.93357,  -1.10068,  -0.53399,   1.96946,  -1.86463,  -0.77935,   3.26393,   0.78559,  -0.81498,  -0.23940,   0.79259,  -0.81564,  -0.24042,  15.78401, -13.57761,  -6.25206,   5.65776,  -4.04729, -22.07560, -23.36256, -16.49899,  31.41815, 143.67857, -31.01352, -43.72171,  10.81716,  -1.95338,  -0.74295,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.71109,  -2.76410,  18.59611,  39.88835, -37.77010, -21.57102,-111.89461, -28.23343,  24.78769, -23.35759, -10.74321,  -1.81762, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   1.10400,   1.58110,  14.11600,  -7.33673,  -8.72201,  -9.05554,   9.77747,  -1.72283,  -4.91085,   0.80608,   7.40417,   2.07156,   1.58048, -26.41997,  -3.35282,  13.46488,  20.18097,  -4.63393,  -2.87714,  37.71583,   0.18576,  -1.87334,  -4.32573,  -2.26584,   7.92324,  -1.10287,  -0.53279,   1.96686,  -1.86808,  -0.77731,   3.25966,   0.78448,  -0.81487,  -0.23792,   0.79144,  -0.81554,  -0.23893,  15.75549, -13.58500,  -6.22186,   5.68950,  -4.05248, -22.03411, -23.56997, -16.42763,  31.36826, 144.09010, -30.74888, -43.18279,  10.81103,  -1.93609,  -0.72078,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.72796,  -2.75632,  18.56232,  39.89030, -37.73498, -20.91363,-112.65680, -28.58526,  24.89749, -23.44330, -10.68536,  -1.72832, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   1.11200,   1.57682,  14.12956,  -7.34031,  -8.73390,  -9.05913,   9.77710,  -1.71143,  -4.91874,   0.81224,   7.40756,   2.07222,   1.57966, -26.47032,  -3.40408,  13.48762,  20.22182,  -4.58228,  -2.87000,  37.71421,   0.19004,  -1.87681,  -4.32676,  -2.26627,   7.91566,  -1.10310,  -0.53292,   1.96495,  -1.86845,  -0.77762,   3.25654,   0.78318,  -0.81479,  -0.23656,   0.79009,  -0.81548,  -0.23757,  15.72401, -13.59265,  -6.19375,   5.69499,  -4.05980, -21.98153, -23.79701, -16.34382,  31.33519, 144.52878, -30.48550, -42.62790,  10.80799,  -1.93295,  -0.67057,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.73847,  -2.74389,  18.53308,  39.89812, -37.79877, -20.65628,-113.23390, -28.63337,  24.74824, -23.54283, -10.64560,  -1.63858, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   1.12000,   1.57395,  14.14375,  -7.33726,  -8.73227,  -9.06904,   9.77610,  -1.71506,  -4.92365,   0.80917,   7.41202,   2.07425,   1.58554, -26.40913,  -3.37995,  13.47466,  20.17289,  -4.64120,  -2.87722,  37.71470,   0.20372,  -1.87452,  -4.32850,  -2.26829,   7.90319,  -1.10350,  -0.53347,   1.96179,  -1.86912,  -0.77867,   3.25138,   0.78234,  -0.81478,  -0.23491,   0.78922,  -0.81549,  -0.23590,  15.70022, -13.60245,  -6.16120,   5.70288,  -4.07188, -21.94111, -23.95318, -16.28758,  31.26289, 144.90228, -30.23986, -42.10443,  10.80305,  -1.93019,  -0.67770,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.73996,  -2.73156,  18.51919,  39.89581, -37.88543, -20.44084,-113.78132, -28.70997,  24.57651, -23.62115, -10.59309,  -1.56489, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   1.12800,   1.56967,  14.16074,  -7.33721,  -8.72725,  -9.08590,   9.77502,  -1.72494,  -4.92318,   0.80610,   7.41906,   2.07454,   1.59407, -26.44943,  -3.42781,  13.48740,  20.20152,  -4.60297,  -2.87363,  37.71683,   0.20417,  -1.87145,  -4.32852,  -2.27103,   7.89245,  -1.10348,  -0.53420,   1.95907,  -1.86912,  -0.78004,   3.24695,   0.78134,  -0.81473,  -0.23389,   0.78819,  -0.81545,  -0.23489,  15.67619, -13.60838,  -6.14015,   5.68389,  -4.08047, -21.89635, -24.13694, -16.21077,  31.22797, 145.33107, -29.97782, -41.57696,  10.79687,  -1.93166,  -0.69643,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.75499,  -2.72208,  18.50150,  39.90468, -37.97934, -20.23298,-114.31371, -28.82525,  24.39976, -23.68813, -10.54059,  -1.50906, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
   1.13600,   1.56538,  14.18116,  -7.33355,  -8.71014,  -9.11384,   9.76968,  -1.74421,  -4.91859,   0.81215,   7.42065,   2.07741,   1.58929, -26.38750,  -3.40962,  13.47631,  20.15216,  -4.65606,  -2.87983,  37.72006,   0.20886,  -1.87394,  -4.33254,  -2.27954,   7.88210,  -1.10450,  -0.53636,   1.95639,  -1.87096,  -0.78367,   3.24258,   0.78105,  -0.81442,  -0.23284,   0.78787,  -0.81515,  -0.23383,  15.66486, -13.60853,  -6.11907,   5.70310,  -4.08069, -21.87733, -24.26660, -16.15645,  31.16666, 145.67946, -29.74947, -41.10950,  10.80647,  -1.92013,  -0.68381,  21.86000,  -0.00000,  30.00000, -10.00000,  -0.00000,   0.00000, -10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,   2.55000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -3.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000,   0.00000,  -0.00000,   0.00000,  -8.83000,  -0.00000,  20.00000,   0.00000,  -0.00000,  24.00000,   0.00000,  -0.00000,  20.00000, -25.76893,  -2.71516,  18.48079,  39.88887, -38.05555, -20.00582,-114.82964, -28.97194,  24.25998, -23.76670, -10.50838,  -1.46146, -21.86000,  -0.00000, -30.00000,  10.00000,  -0.00000,   0.00000,  10.00000,  -0.00000,   0.00000,   0.00000,  -0.00000,   0.00000,  -2.55000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   3.00000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000,   0.00000,  -0.00000,   0.00000,   8.83000,  -0.00000, -20.00000,   0.00000,  -0.00000, -24.00000,   0.00000,  -0.00000, -20.00000
